Ticker,Year,Life_Cycle_Stage,Operating_CF,Investing_CF,Financing_CF
OSS,2022,Decline,-7806025.0,3908323.0,1946553.0
OSS,2023,Decline,-439679.0,1520799.0,-171344.0
OSS,2024,Decline,-108098.0,4190787.0,-1183952.0
TYGO,2020,Data Missing,-1740.0,,-469.0
TYGO,2021,Introduction,-463981.0,-116725000.0,117968796.0
TYGO,2022,Introduction,-16472000.0,-1603000.0,48318000.0
TYGO,2023,Introduction,-37222000.0,-30914000.0,34824000.0
TYGO,2024,Data Missing,,,
CIIT,2020,Introduction,-73230.0,0.0,73230.0
CIIT,2021,Introduction,-74248.0,0.0,74231.0
CIIT,2022,Data Missing,-84161.0,,85148.0
CIIT,2023,Data Missing,324581.0,,-89476.0
CIIT,2024,Data Missing,112740.0,,44047.0
VTSI,2020,Shake-out,2245637.0,1852993.0,1328263.0
VTSI,2021,Introduction,-125743.0,-3735784.0,16728108.0
VTSI,2022,Shake-out,-2693351.0,-3341198.0,-190419.0
VTSI,2023,Maturity,6682616.0,-1128187.0,-188184.0
VTSI,2024,Maturity,1257266.0,-1845572.0,-220709.0
AIRG,2020,Shake-out,3704000.0,20886000.0,561000.0
AIRG,2021,Introduction,-11170000.0,-14921000.0,2429000.0
AIRG,2022,Maturity,4446000.0,-750000.0,-6304000.0
AIRG,2023,Shake-out,-3301000.0,-346000.0,-458000.0
AIRG,2024,Introduction,-3527000.0,-178000.0,4301000.0
KOSS,2020,Growth,1801702.0,-537275.0,506700.0
KOSS,2021,Growth,348740.0,-704206.0,3306272.0
KOSS,2022,Decline,-942530.0,1810139.0,1390346.0
KOSS,2023,Growth,10735649.0,-17024107.0,171350.0
KOSS,2024,Introduction,-190531.0,-198425.0,134975.0
USIO,2020,Growth,6294453.0,-6762802.0,9977656.0
USIO,2021,Growth,29784917.0,-1273039.0,887457.0
USIO,2022,Shake-out,-17036477.0,-812242.0,-1399340.0
USIO,2023,Growth,3507690.0,-834964.0,6056794.0
USIO,2024,Maturity,2896251.0,-944381.0,-5143468.0
CMTL,2020,Maturity,52764000.0,-20184000.0,-30278000.0
CMTL,2021,Introduction,-40638000.0,-15483000.0,39104000.0
CMTL,2022,Growth,1997000.0,-19619000.0,8415000.0
CMTL,2023,Introduction,-4433000.0,-18311000.0,20051000.0
CMTL,2024,Decline,-54495000.0,20142000.0,47825000.0
MASK,2020,Data Missing,,,
MASK,2021,Data Missing,,,
MASK,2022,Data Missing,,,
MASK,2023,Data Missing,,,
MASK,2024,Data Missing,,,
MIND,2020,Introduction,-5817000.0,-2088000.0,1749000.0
MIND,2021,Decline,-6360000.0,3207000.0,4514000.0
MIND,2022,Decline,-17134000.0,5364000.0,12187000.0
MIND,2023,Decline,-2905000.0,470000.0,-1895000.0
MIND,2024,Decline,-4967000.0,11018000.0,-1535000.0
ZEPP,2020,Data Missing,,,
ZEPP,2021,Data Missing,,,
ZEPP,2022,Data Missing,,,
ZEPP,2023,Data Missing,,,
ZEPP,2024,Data Missing,,,
SPRU,2020,Introduction,-19881000.0,-145000.0,346281000.0
SPRU,2021,Introduction,-48494000.0,-14829000.0,85358000.0
SPRU,2022,Shake-out,-63489000.0,-29006000.0,-19187000.0
SPRU,2023,Shake-out,-33661000.0,-16735000.0,-16807000.0
SPRU,2024,Introduction,-41811000.0,-101412000.0,79430000.0
PXLW,2020,Decline,-3711000.0,3940000.0,23771000.0
PXLW,2021,Introduction,-9157000.0,-3225000.0,42712000.0
PXLW,2022,Introduction,-12834000.0,-3007000.0,11075000.0
PXLW,2023,Introduction,-18814000.0,-3988000.0,13525000.0
PXLW,2024,Shake-out,-19807000.0,-3119000.0,-971000.0
AIFF,2020,Growth,423265.0,-64547.0,460000.0
AIFF,2021,Introduction,-735015.0,-9582184.0,13390341.0
AIFF,2022,Introduction,-6013961.0,-535902.0,2349642.0
AIFF,2023,Introduction,-2172000.0,-386000.0,4643000.0
AIFF,2024,Introduction,-6155000.0,-477000.0,6299000.0
DSWL,2020,Data Missing,,,
DSWL,2021,Data Missing,,,
DSWL,2022,Data Missing,,,
DSWL,2023,Data Missing,,,
DSWL,2024,Data Missing,,,
UBXG,2020,Data Missing,,,
UBXG,2021,Data Missing,,,
UBXG,2022,Data Missing,,,
UBXG,2023,Data Missing,,,
UBXG,2024,Data Missing,,,
TACT,2020,Introduction,-3510000.0,-1344000.0,11031000.0
TACT,2021,Decline,-2510000.0,222000.0,11472000.0
TACT,2022,Introduction,-12220000.0,-1299000.0,2062000.0
TACT,2023,Maturity,5507000.0,-901000.0,-87000.0
TACT,2024,Growth,1861000.0,-322000.0,634000.0
AXIL,2020,Introduction,-89704.0,-9230.0,161786.0
AXIL,2021,Growth,48407.0,-15408.0,54907.0
AXIL,2022,Data Missing,-126055.0,,2849.0
AXIL,2023,Shake-out,2918136.0,1000764.0,540051.0
AXIL,2024,Maturity,2677.0,-160525.0,-1420958.0
HKIT,2020,Data Missing,,,
HKIT,2021,Data Missing,,,
HKIT,2022,Data Missing,,,
HKIT,2023,Data Missing,,,
HKIT,2024,Data Missing,,,
GMM,2020,Data Missing,,,
GMM,2021,Data Missing,,,
GMM,2022,Data Missing,,,
GMM,2023,Data Missing,,,
GMM,2024,Data Missing,,,
REFR,2020,Introduction,-2252691.0,-52823.0,486259.0
REFR,2021,Introduction,-1804293.0,-2784710.0,86262.0
REFR,2022,Decline,-2182745.0,2693697.0,3450000.0
REFR,2023,Decline,-2295051.0,55591.0,484502.0
REFR,2024,Introduction,-788819.0,-1623.0,308670.0
FTCI,2020,Shake-out,629000.0,1868000.0,22644000.0
FTCI,2021,Decline,-132854000.0,21307000.0,180369000.0
FTCI,2022,Introduction,-54510000.0,-4247000.0,903000.0
FTCI,2023,Introduction,-52656000.0,-397000.0,33950000.0
FTCI,2024,Decline,-34699000.0,6262000.0,14498000.0
BMR,2020,Data Missing,,,
BMR,2021,Data Missing,,,
BMR,2022,Data Missing,,,
BMR,2023,Data Missing,,,
BMR,2024,Data Missing,,,
MNDO,2020,Data Missing,,,
MNDO,2021,Data Missing,,,
MNDO,2022,Data Missing,,,
MNDO,2023,Data Missing,,,
MNDO,2024,Data Missing,,,
KPLT,2020,Introduction,-2142000.0,-402000.0,59895000.0
KPLT,2021,Growth,2166000.0,-1436000.0,26104000.0
KPLT,2022,Shake-out,-20848000.0,-1505000.0,-4237000.0
KPLT,2023,Shake-out,-17414000.0,-974000.0,-22642000.0
KPLT,2024,Introduction,-32569000.0,-1303000.0,21613000.0
VHC,2020,Maturity,281389000.0,-25953000.0,-65663000.0
VHC,2021,Decline,-51722000.0,1028000.0,-196000.0
VHC,2022,Shake-out,-16893000.0,-38535000.0,-29000.0
VHC,2023,Decline,-24773000.0,35941000.0,-71440000.0
VHC,2024,Decline,-15327000.0,12463000.0,-129000.0
LGL,2020,Growth,3192000.0,-428000.0,3114000.0
LGL,2021,Shake-out,1352000.0,9406000.0,-73000.0
LGL,2022,Shake-out,-817000.0,-5833000.0,-859000.0
LGL,2023,Shake-out,385000.0,18819000.0,0.0
LGL,2024,Data Missing,874000.0,0.0,
FOXX,2020,Data Missing,,,
FOXX,2021,Data Missing,,,
FOXX,2022,Data Missing,,,
FOXX,2023,Growth,30176.0,-66899.0,1839830.0
FOXX,2024,Introduction,-4680079.0,-8743.0,3451421.0
WKEY,2020,Data Missing,,,
WKEY,2021,Data Missing,,,
WKEY,2022,Data Missing,,,
WKEY,2023,Data Missing,,,
WKEY,2024,Data Missing,,,
GLE,2020,Data Missing,,,
GLE,2021,Data Missing,,,
GLE,2022,Data Missing,,,
GLE,2023,Data Missing,,,
GLE,2024,Data Missing,,,
AWRE,2020,Shake-out,-5274000.0,-2914000.0,-989000.0
AWRE,2021,Introduction,-6234000.0,-2477000.0,109000.0
AWRE,2022,Shake-out,-5042000.0,-11988000.0,-1184000.0
AWRE,2023,Maturity,1823000.0,-3144000.0,-426000.0
AWRE,2024,Decline,-3161000.0,6290000.0,-159000.0
XBP,2020,Data Missing,,,25000.0
XBP,2021,Data Missing,,-250000000.0,250000000.0
XBP,2022,Maturity,9890000.0,-6366000.0,-1329000.0
XBP,2023,Shake-out,-1535000.0,-2669000.0,-305000.0
XBP,2024,Data Missing,,,
LGCL,2020,Data Missing,,,
LGCL,2021,Data Missing,,,
LGCL,2022,Data Missing,,,
LGCL,2023,Data Missing,,,
LGCL,2024,Data Missing,,,
MOBX,2020,Data Missing,,,
MOBX,2021,Introduction,-1126045.0,-80000000.0,81366751.0
MOBX,2022,Decline,-321008.0,70167368.0,-69911278.0
MOBX,2023,Introduction,-14626000.0,-633000.0,15170000.0
MOBX,2024,Introduction,-18388000.0,-1108000.0,19673000.0
MSAI,2020,Data Missing,,,
MSAI,2021,Introduction,-720792.0,-117300000.0,118952063.0
MSAI,2022,Introduction,-3170000.0,-1600000.0,2050000.0
MSAI,2023,Introduction,-4551000.0,-1512000.0,6564000.0
MSAI,2024,Introduction,-15567000.0,-2667000.0,21587000.0
NOVA,2020,Introduction,-131466000.0,-829519000.0,1188587000.0
NOVA,2021,Introduction,-209230000.0,-1241216000.0,1464450000.0
NOVA,2022,Introduction,-333426000.0,-1981602000.0,2468705000.0
NOVA,2023,Introduction,-237562000.0,-2544661000.0,2731051000.0
NOVA,2024,Introduction,-310848000.0,-1615775000.0,1980332000.0
CLPS,2020,Data Missing,,,
CLPS,2021,Data Missing,,,
CLPS,2022,Data Missing,,,
CLPS,2023,Data Missing,,,
CLPS,2024,Data Missing,,,
FCUV,2020,Introduction,-1955091.0,-1314.0,346860.0
FCUV,2021,Introduction,-1969445.0,-22990.0,10087818.0
FCUV,2022,Shake-out,-2957983.0,-211257.0,-1158547.0
FCUV,2023,Decline,-3528762.0,54146.0,-434048.0
FCUV,2024,Decline,-4656754.0,7127121.0,706094.0
AIXI,2020,Data Missing,,,
AIXI,2021,Data Missing,,,
AIXI,2022,Data Missing,,,
AIXI,2023,Data Missing,,,
AIXI,2024,Data Missing,,,
AMPG,2020,Introduction,-521485.0,-71619.0,217928.0
AMPG,2021,Introduction,-2199013.0,-10608806.0,30627157.0
AMPG,2022,Shake-out,-3425246.0,-1079183.0,-224223.0
AMPG,2023,Shake-out,-3470890.0,-725899.0,-2367420.0
AMPG,2024,Introduction,-5295714.0,-3291831.0,21177516.0
NTWK,2020,Growth,3972426.0,-2054890.0,1700293.0
NTWK,2021,Maturity,15725923.0,-2518550.0,-1165565.0
NTWK,2022,Maturity,3060622.0,-2260147.0,-1378721.0
NTWK,2023,Maturity,2009571.0,-1399231.0,-718992.0
NTWK,2024,Growth,2909388.0,-291538.0,239551.0
KTCC,2020,Introduction,-31004000.0,-3577000.0,34533000.0
KTCC,2021,Introduction,-15052000.0,-10602000.0,28574000.0
KTCC,2022,Introduction,-4907000.0,-8051000.0,11192000.0
KTCC,2023,Introduction,-11311000.0,-4534000.0,17741000.0
KTCC,2024,Maturity,13776000.0,-2108000.0,-10519000.0
WYY,2020,Growth,6386283.0,-1157025.0,3732357.0
WYY,2021,Shake-out,-1222662.0,-7443525.0,-705699.0
WYY,2022,Maturity,6068227.0,-3408679.0,-1467873.0
WYY,2023,Maturity,625248.0,-620985.0,-590152.0
WYY,2024,Shake-out,1681772.0,141187.0,-894837.0
DTST,2020,Maturity,1110679.0,-181072.0,-362570.0
DTST,2021,Introduction,-360690.0,-6418110.0,18021005.0
DTST,2022,Maturity,663801.0,-9138225.0,-1374657.0
DTST,2023,Maturity,3873047.0,-3852245.0,-878794.0
DTST,2024,Maturity,1740089.0,-1743174.0,-352957.0
MTC,2020,Data Missing,,,
MTC,2021,Data Missing,,,
MTC,2022,Data Missing,,,
MTC,2023,Data Missing,,,
MTC,2024,Data Missing,,,
OCC,2020,Introduction,-3553137.0,-168458.0,3325104.0
OCC,2021,Maturity,2116588.0,-192867.0,-1932311.0
OCC,2022,Introduction,-1587544.0,-292465.0,1963696.0
OCC,2023,Decline,-395676.0,1428649.0,219800.0
OCC,2024,Shake-out,-857024.0,-67144.0,-300294.0
CXAI,2020,Introduction,-514705.0,-278760000.0,280293731.0
CXAI,2021,Data Missing,-595321.0,,-17579.0
CXAI,2022,Decline,-761098.0,275333780.0,-274754319.0
CXAI,2023,Data Missing,,,
CXAI,2024,Data Missing,,,
BTCM,2020,Data Missing,,,
BTCM,2021,Data Missing,,,
BTCM,2022,Data Missing,,,
BTCM,2023,Data Missing,,,
BTCM,2024,Data Missing,,,
CPSH,2020,Maturity,1667843.0,-311991.0,-1294614.0
CPSH,2021,Growth,2006853.0,-512275.0,3360531.0
CPSH,2022,Growth,3551399.0,-436372.0,101414.0
CPSH,2023,Maturity,1267453.0,-718274.0,-2306.0
CPSH,2024,Shake-out,-3476421.0,-2009761.0,-46757.0
VRAR,2020,Introduction,-2024275.0,-32660.0,1888385.0
VRAR,2021,Introduction,-1209616.0,-28003.0,1974702.0
VRAR,2022,Introduction,-4940865.0,-5057206.0,26475808.0
VRAR,2023,Introduction,-9162414.0,-3534280.0,66111.0
VRAR,2024,Introduction,-5209847.0,-1529442.0,2968501.0
TRT,2020,Maturity,3011000.0,-2617000.0,-732000.0
TRT,2021,Maturity,1638000.0,-567000.0,-2000.0
TRT,2022,Growth,2123000.0,-444000.0,911000.0
TRT,2023,Maturity,8110000.0,-6074000.0,-1243000.0
TRT,2024,Maturity,2558000.0,-113000.0,-90000.0
BEEM,2020,Introduction,-4138138.0,-358901.0,27350387.0
BEEM,2021,Introduction,-6408000.0,-582000.0,2236000.0
BEEM,2022,Shake-out,-18114000.0,-1812000.0,-342000.0
BEEM,2023,Introduction,-13307000.0,-5708000.0,27717000.0
BEEM,2024,Introduction,-2193000.0,-4054000.0,1203000.0
BOSC,2020,Data Missing,,,
BOSC,2021,Data Missing,,,
BOSC,2022,Data Missing,,,
BOSC,2023,Data Missing,,,
BOSC,2024,Data Missing,,,
INTZ,2020,Introduction,-5177000.0,-320000.0,18867000.0
INTZ,2021,Introduction,-16557000.0,-1148000.0,5101000.0
INTZ,2022,Introduction,-13190000.0,-1479000.0,13584000.0
INTZ,2023,Introduction,-7767000.0,-1448000.0,6339000.0
INTZ,2024,Introduction,-6293000.0,-1809000.0,12814000.0
UTSI,2020,Data Missing,,,
UTSI,2021,Data Missing,,,
UTSI,2022,Data Missing,,,
UTSI,2023,Data Missing,,,
UTSI,2024,Data Missing,,,
IZM,2020,Data Missing,,,
IZM,2021,Data Missing,,,
IZM,2022,Data Missing,,,
IZM,2023,Data Missing,,,
IZM,2024,Data Missing,,,
EBON,2020,Data Missing,,,
EBON,2021,Data Missing,,,
EBON,2022,Data Missing,,,
EBON,2023,Data Missing,,,
EBON,2024,Data Missing,,,
MOGO,2020,Data Missing,,,
MOGO,2021,Data Missing,,,
MOGO,2022,Data Missing,,,
MOGO,2023,Data Missing,,,
MOGO,2024,Data Missing,,,
DAIO,2020,Maturity,631000.0,-860000.0,-144000.0
DAIO,2021,Maturity,1410000.0,-623000.0,-423000.0
DAIO,2022,Shake-out,-1052000.0,-1080000.0,-165000.0
DAIO,2023,Maturity,2428000.0,-1195000.0,-356000.0
DAIO,2024,Shake-out,-995000.0,-467000.0,-232000.0
JZ,2020,Data Missing,,,
JZ,2021,Data Missing,,,
JZ,2022,Data Missing,,,
JZ,2023,Data Missing,,,
JZ,2024,Data Missing,,,
BTCT,2020,Data Missing,,,
BTCT,2021,Data Missing,,,
BTCT,2022,Introduction,-31046000.0,-2356000.0,7752000.0
BTCT,2023,Growth,3808000.0,-4620000.0,807000.0
BTCT,2024,Data Missing,,,
BLIN,2020,Introduction,-498000.0,0.0,1048000.0
BLIN,2021,Introduction,-989000.0,-4517000.0,13473000.0
BLIN,2022,Shake-out,-134000.0,-195000.0,-5483000.0
BLIN,2023,Maturity,277000.0,-25000.0,-649000.0
BLIN,2024,Data Missing,-765000.0,,-209000.0
LEDS,2020,Decline,-1001000.0,518000.0,2415000.0
LEDS,2021,Decline,-1737000.0,159000.0,3990000.0
LEDS,2022,Introduction,-1508000.0,-113000.0,490000.0
LEDS,2023,Shake-out,-984000.0,-321000.0,-456000.0
LEDS,2024,Shake-out,-365000.0,-101000.0,-449000.0
IPM,2020,Shake-out,1435300.0,225406.0,497656.0
IPM,2021,Shake-out,1265464.0,858848.0,13927128.0
IPM,2022,Shake-out,-2956724.0,-2942279.0,-997924.0
IPM,2023,Shake-out,-1079671.0,-85000.0,-7213.0
IPM,2024,Data Missing,-3019287.0,,39772.0
XTKG,2020,Data Missing,,,
XTKG,2021,Data Missing,,,
XTKG,2022,Data Missing,,,
XTKG,2023,Data Missing,,,
XTKG,2024,Data Missing,,,
MTEK,2020,Data Missing,,,
MTEK,2021,Data Missing,,,
MTEK,2022,Data Missing,,,
MTEK,2023,Data Missing,,,
MTEK,2024,Data Missing,,,
AMOD,2020,Data Missing,,,
AMOD,2021,Introduction,-1235241.0,-241200000.0,243313178.0
AMOD,2022,Decline,-827207.0,205853.0,-85000.0
AMOD,2023,Decline,-515181.0,236767484.0,618984.0
AMOD,2024,Introduction,-1676499.0,-359106.0,2664610.0
UAVS,2020,Introduction,-2256571.0,-779023.0,26257930.0
UAVS,2021,Introduction,-12463127.0,-42497624.0,45610984.0
UAVS,2022,Introduction,-19762186.0,-8359759.0,17517207.0
UAVS,2023,Introduction,-10956377.0,-776970.0,8550544.0
UAVS,2024,Introduction,-6572172.0,-94077.0,9541626.0
SMSI,2020,Growth,7924000.0,-14681000.0,4243000.0
SMSI,2021,Introduction,-12916000.0,-57503000.0,60743000.0
SMSI,2022,Decline,-19261000.0,115000.0,17094000.0
SMSI,2023,Decline,-6973000.0,132000.0,-60000.0
SMSI,2024,Decline,-14295000.0,178000.0,9800000.0
CREX,2020,Introduction,-3530000.0,-657000.0,3479000.0
CREX,2021,Growth,471000.0,-1159000.0,1745000.0
CREX,2022,Introduction,-708000.0,-21475000.0,20933000.0
CREX,2023,Growth,5167000.0,-4027000.0,137000.0
CREX,2024,Maturity,3381000.0,-2801000.0,-2453000.0
DTSS,2020,Shake-out,-4573352.0,-306813.0,-84842.0
DTSS,2021,Introduction,-3948349.0,-168685.0,2448847.0
DTSS,2022,Introduction,-5139712.0,-1133424.0,6379304.0
DTSS,2023,Introduction,-3136081.0,-113131.0,3109207.0
DTSS,2024,Introduction,-6398883.0,-167957.0,6839577.0
CNTM,2020,Data Missing,,,
CNTM,2021,Data Missing,-10531.0,,15587.0
CNTM,2022,Introduction,-623336.0,-92920000.0,93544218.0
CNTM,2023,Decline,-2446158.0,20058448.0,-17612281.0
CNTM,2024,Data Missing,,,
ELSE,2020,Maturity,331000.0,-8020000.0,-6000.0
ELSE,2021,Shake-out,769000.0,4860000.0,-6000.0
ELSE,2022,Decline,-147000.0,964000.0,116000.0
ELSE,2023,Maturity,321000.0,-70000.0,-6000.0
ELSE,2024,Maturity,129000.0,-51000.0,0.0
BNAI,2020,Shake-out,0.0,0.0,0.0
BNAI,2021,Introduction,-1650170.0,-309450720.0,311962364.0
BNAI,2022,Shake-out,-648866.0,0.0,0.0
BNAI,2023,Introduction,-5054749.0,-1139035.0,7876787.0
BNAI,2024,Introduction,-14039704.0,-281390.0,12785354.0
PCLA,2020,Data Missing,,,
PCLA,2021,Data Missing,,,
PCLA,2022,Data Missing,,,
PCLA,2023,Data Missing,,,
PCLA,2024,Data Missing,,,
CLRO,2020,Introduction,-982000.0,-5544000.0,6277000.0
CLRO,2021,Introduction,-4394000.0,-8507000.0,10205000.0
CLRO,2022,Decline,-4179000.0,2085000.0,2051000.0
CLRO,2023,Maturity,54628000.0,-4883000.0,-32892000.0
CLRO,2024,Decline,-6116000.0,4189000.0,-14473000.0
NXPL,2020,Introduction,-836980.0,-34903.0,1565963.0
NXPL,2021,Introduction,-4092090.0,-229307.0,20817317.0
NXPL,2022,Introduction,-3602000.0,-7716000.0,13011000.0
NXPL,2023,Decline,-3596000.0,5199000.0,5860000.0
NXPL,2024,Introduction,-5464000.0,-953000.0,72000.0
HTCR,2020,Growth,745748.0,-401150.0,2063166.0
HTCR,2021,Maturity,766300.0,-179029.0,-257353.0
HTCR,2022,Introduction,-4808547.0,-12200.0,8915341.0
HTCR,2023,Introduction,-4331209.0,-1780952.0,136194.0
HTCR,2024,Decline,-4774971.0,6349204.0,-318646.0
FAAS,2020,Data Missing,,,
FAAS,2021,Introduction,-776666.0,-202000000.0,203447188.0
FAAS,2022,Introduction,-577178.0,-1000000.0,1000000.0
FAAS,2023,Decline,-688484.0,180417795.0,-179717796.0
FAAS,2024,Data Missing,,,
JFU,2020,Data Missing,,,
JFU,2021,Data Missing,,,
JFU,2022,Data Missing,,,
JFU,2023,Data Missing,,,
JFU,2024,Data Missing,,,
TAIT,2020,Maturity,2052000.0,-17000.0,-592000.0
TAIT,2021,Maturity,1741000.0,-1523000.0,-889000.0
TAIT,2022,Maturity,1691000.0,-968000.0,-1495000.0
TAIT,2023,Maturity,3150000.0,-1011000.0,-1148000.0
TAIT,2024,Shake-out,-258000.0,-547000.0,-1204000.0
FEBO,2020,Data Missing,,,
FEBO,2021,Data Missing,,,
FEBO,2022,Data Missing,,,
FEBO,2023,Data Missing,,,
FEBO,2024,Data Missing,,,
LIDR,2020,Introduction,-19689000.0,-4036000.0,32018000.0
LIDR,2021,Introduction,-55703000.0,-151546000.0,207084000.0
LIDR,2022,Decline,-71649000.0,68463000.0,8067000.0
LIDR,2023,Decline,-50725000.0,55351000.0,-6758000.0
LIDR,2024,Decline,-26620000.0,7744000.0,10060000.0
CMBM,2020,Maturity,56901000.0,-5400000.0,-8368000.0
CMBM,2021,Maturity,29960000.0,-10166000.0,-22953000.0
CMBM,2022,Introduction,-3054000.0,-9245000.0,1245000.0
CMBM,2023,Shake-out,-16952000.0,-11225000.0,-1269000.0
CMBM,2024,Data Missing,,,
BLBX,2020,Shake-out,143580.0,8524.0,799549.0
BLBX,2021,Introduction,-672485.0,-8068082.0,10194239.0
BLBX,2022,Decline,-4285039.0,4404943.0,-2120823.0
BLBX,2023,Decline,-3166067.0,3269569.0,-56383.0
BLBX,2024,Introduction,-705725.0,-1096697.0,1346761.0
APCX,2020,Decline,-591386.0,5911.0,618813.0
APCX,2021,Introduction,-1825.0,-1185.0,2961.0
APCX,2022,Introduction,-8199000.0,-1791000.0,13444000.0
APCX,2023,Introduction,-8859000.0,-500000.0,7178000.0
APCX,2024,Introduction,-7457000.0,-1159000.0,8203000.0
MOB,2020,Data Missing,,,
MOB,2021,Data Missing,,,
MOB,2022,Data Missing,,,
MOB,2023,Data Missing,,,
MOB,2024,Data Missing,,,
IFBD,2020,Data Missing,,,
IFBD,2021,Data Missing,,,
IFBD,2022,Data Missing,,,
IFBD,2023,Data Missing,,,
IFBD,2024,Data Missing,,,
ASTC,2020,Introduction,-6931000.0,0.0,8692000.0
ASTC,2021,Introduction,-7398000.0,-27585000.0,67570000.0
ASTC,2022,Shake-out,-6792000.0,-596000.0,-2095000.0
ASTC,2023,Shake-out,-7625000.0,-3844000.0,-776000.0
ASTC,2024,Decline,-9725000.0,6140000.0,-181000.0
BNZI,2020,Introduction,-583366.0,-230000000.0,232307720.0
BNZI,2021,Shake-out,-1012702.0,0.0,0.0
BNZI,2022,Introduction,-5168175.0,-10806.0,4415930.0
BNZI,2023,Introduction,-1550781.0,0.0,2621000.0
BNZI,2024,Decline,-9575403.0,82219.0,8486963.0
DATS,2020,Data Missing,-1095577.0,,1715226.0
DATS,2021,Introduction,-8454504.0,-56039.0,28019855.0
DATS,2022,Introduction,-7258765.0,-11209126.0,1112.0
DATS,2023,Decline,-6529277.0,6160932.0,-398284.0
DATS,2024,Decline,-4388385.0,2236751.0,2394971.0
VS,2020,Data Missing,,,
VS,2021,Data Missing,,,
VS,2022,Introduction,-9153544.0,-2536832.0,11191067.0
VS,2023,Introduction,-5582139.0,-14514.0,9045578.0
VS,2024,Data Missing,-4971948.0,,3278235.0
SMTK,2020,Introduction,-11584.0,-118000.0,20025.0
SMTK,2021,Introduction,-9728000.0,-341000.0,22204000.0
SMTK,2022,Introduction,-9049000.0,-79000.0,1830000.0
SMTK,2023,Introduction,-8037000.0,-18000.0,12691000.0
SMTK,2024,Introduction,-8096000.0,-75000.0,6532000.0
SCKT,2020,Growth,804445.0,-536481.0,894939.0
SCKT,2021,Growth,2144270.0,-691771.0,2521624.0
SCKT,2022,Shake-out,-111415.0,-1183188.0,-1177814.0
SCKT,2023,Growth,48562.0,-2163872.0,1318471.0
SCKT,2024,Introduction,-521485.0,-715525.0,902344.0
SONM,2020,Introduction,-10560000.0,-11000.0,21414000.0
SONM,2021,Introduction,-38476000.0,-46000.0,27614000.0
SONM,2022,Introduction,-12360000.0,-8000.0,14348000.0
SONM,2023,Introduction,-4052000.0,-36000.0,272000.0
SONM,2024,Introduction,-8486000.0,-214000.0,4646000.0
JTAI,2020,Data Missing,,,
JTAI,2021,Introduction,-21320.0,-116725000.0,117360715.0
JTAI,2022,Decline,-96042.0,290488.0,689451.0
JTAI,2023,Introduction,-3783473.0,-190998.0,4547623.0
JTAI,2024,Introduction,-8225594.0,-2409372.0,14407050.0
MSN,2020,Data Missing,-1911000.0,270000.0,
MSN,2021,Decline,-4293000.0,3058000.0,204000.0
MSN,2022,Decline,-4712000.0,25043000.0,0.0
MSN,2023,Shake-out,-306000.0,0.0,-2000.0
MSN,2024,Shake-out,-5258000.0,-119000.0,-1000.0
WATT,2020,Introduction,-24791545.0,-136631.0,53973748.0
WATT,2021,Introduction,-28720389.0,-365735.0,27427877.0
WATT,2022,Introduction,-23636747.0,-164994.0,1017620.0
WATT,2023,Introduction,-19249000.0,-187000.0,7085000.0
WATT,2024,Introduction,-17573000.0,-123000.0,5113000.0
AMST,2020,Introduction,-2810102.0,-795748.0,6690822.0
AMST,2021,Introduction,-5334686.0,-842326.0,12796229.0
AMST,2022,Introduction,-6715652.0,-711622.0,3869550.0
AMST,2023,Introduction,-3249176.0,-396033.0,1850503.0
AMST,2024,Data Missing,-2813779.0,-375866.0,
AMZE,2020,Data Missing,,,
AMZE,2021,Introduction,-5789942.0,-250.0,21849648.0
AMZE,2022,Data Missing,-13528251.0,,-455355.0
AMZE,2023,Introduction,-4809009.0,-500000.0,3565014.0
AMZE,2024,Introduction,-1931830.0,-3500000.0,5251137.0
RVYL,2020,Introduction,-4160678.0,-6649.0,5236952.0
RVYL,2021,Introduction,-27165885.0,-2658858.0,116060635.0
RVYL,2022,Shake-out,-9344000.0,-46409000.0,-10049000.0
RVYL,2023,Shake-out,33161000.0,2287000.0,-3008000.0
RVYL,2024,Maturity,21191000.0,-1808000.0,-241000.0
CYN,2020,Data Missing,-7920061.0,,695701.0
CYN,2021,Introduction,-8642419.0,-20015.0,24202225.0
CYN,2022,Introduction,-16299223.0,-13349261.0,18238776.0
CYN,2023,Decline,-19477605.0,6362166.0,6120789.0
CYN,2024,Decline,-9493500.0,2935230.0,26584380.0
CISO,2020,Decline,-1702079.0,285297.0,4737167.0
CISO,2021,Decline,-7385129.0,2050057.0,2863077.0
CISO,2022,Introduction,-10681007.0,-6048944.0,15777909.0
CISO,2023,Introduction,-5920112.0,-160158.0,6193046.0
CISO,2024,Introduction,-3841706.0,-83095.0,3914162.0
OST,2020,Data Missing,,,
OST,2021,Data Missing,,,
OST,2022,Data Missing,,,
OST,2023,Data Missing,,,
OST,2024,Data Missing,,,
MFI,2020,Data Missing,,,
MFI,2021,Data Missing,,,
MFI,2022,Data Missing,,,
MFI,2023,Data Missing,,,
MFI,2024,Data Missing,,,
SGMA,2020,Maturity,15454294.0,-5414825.0,-4265834.0
SGMA,2021,Maturity,8098946.0,-10228816.0,-1140346.0
SGMA,2022,Introduction,-20227399.0,-9703258.0,29476071.0
SGMA,2023,Data Missing,,,24155387.0
SGMA,2024,Data Missing,,,-26278929.0
PET,2020,Data Missing,,,
